# High-Utility Itemsets (Readable)
# Total: 12904

DOT #UTIL: 49810.56 #SUP: 706
22423 #UTIL: 42669.85 #SUP: 1988
84947 DOT #UTIL: 8750.27 #SUP: 73
DOT 23266 #UTIL: 8740.07 #SUP: 54
DOT 22689 #UTIL: 8738.25 #SUP: 43
DOT 23559 #UTIL: 8734.34 #SUP: 48
20725 #UTIL: 8732.73 #SUP: 1565
20669 DOT #UTIL: 8714.70 #SUP: 54
22726 22423 #UTIL: 8712.68 #SUP: 255
22905 DOT #UTIL: 8711.33 #SUP: 52
DOT 47310M #UTIL: 8710.94 #SUP: 79
20719 47566 #UTIL: 8703.33 #SUP: 231
20723 22423 #UTIL: 8698.56 #SUP: 208
DOT 75049L #UTIL: 8687.20 #SUP: 87
DOT 22592 #UTIL: 8684.75 #SUP: 49
22745 DOT #UTIL: 8661.99 #SUP: 73
21773 DOT #UTIL: 8656.39 #SUP: 104
22086 22197 #UTIL: 8632.59 #SUP: 251
DOT 22374 #UTIL: 8632.12 #SUP: 68
DOT 22138 #UTIL: 8627.65 #SUP: 72
DOT 21947 #UTIL: 8602.83 #SUP: 75
21984 DOT #UTIL: 8601.19 #SUP: 63
22736 DOT #UTIL: 8574.29 #SUP: 53
DOT 22163 #UTIL: 8562.08 #SUP: 73
DOT 84077 #UTIL: 8547.67 #SUP: 66
DOT 21155 #UTIL: 8543.04 #SUP: 63
DOT 21507 #UTIL: 8533.23 #SUP: 70
22110 DOT #UTIL: 8530.06 #SUP: 61
21481 DOT #UTIL: 8525.51 #SUP: 70
DOT 22322 #UTIL: 8511.49 #SUP: 102
20728 22423 #UTIL: 8506.26 #SUP: 221
DOT 23204 #UTIL: 8499.69 #SUP: 105
DOT 22167 #UTIL: 8482.64 #SUP: 98
84029E DOT #UTIL: 8475.22 #SUP: 44
DOT 21675 #UTIL: 8469.41 #SUP: 63
20707 DOT #UTIL: 8468.65 #SUP: 126
22311 DOT #UTIL: 8460.07 #SUP: 53
DOT 35648 #UTIL: 8456.95 #SUP: 73
DOT 22576 #UTIL: 8446.42 #SUP: 55
DOT 23209 #UTIL: 8443.87 #SUP: 86
22423 23245 #UTIL: 8440.99 #SUP: 308
22664 DOT #UTIL: 8438.62 #SUP: 65
21976 DOT #UTIL: 8432.28 #SUP: 74
21212 47566 #UTIL: 8424.58 #SUP: 303
DOT 85066 #UTIL: 8419.42 #SUP: 72
22310 DOT #UTIL: 8413.36 #SUP: 63
DOT 22602 #UTIL: 8399.00 #SUP: 98
22114 22112 #UTIL: 8396.72 #SUP: 334
DOT 21509 #UTIL: 8391.39 #SUP: 75
22082 DOT #UTIL: 8386.04 #SUP: 70
20979 DOT #UTIL: 8385.40 #SUP: 93
DOT 21224 #UTIL: 8369.47 #SUP: 82
21733 DOT #UTIL: 8363.55 #SUP: 67
22423 84692 #UTIL: 8358.60 #SUP: 216
84510A DOT #UTIL: 8343.64 #SUP: 98
DOT 22200 #UTIL: 8343.58 #SUP: 65
22178 #UTIL: 8336.49 #SUP: 1037
22183 DOT #UTIL: 8327.41 #SUP: 112
22189 DOT #UTIL: 8312.89 #SUP: 71
22899 DOT #UTIL: 8312.59 #SUP: 54
85099B 21928 #UTIL: 8303.94 #SUP: 541
DOT 23080 #UTIL: 8298.85 #SUP: 36
35471D DOT #UTIL: 8292.64 #SUP: 84
21811 DOT #UTIL: 8289.71 #SUP: 90
22423 22356 #UTIL: 8288.89 #SUP: 214
22086 22952 #UTIL: 8287.42 #SUP: 271
22155 DOT #UTIL: 8282.35 #SUP: 57
DOT 82582 #UTIL: 8235.63 #SUP: 67
20728 47566 #UTIL: 8186.71 #SUP: 225
22629 22423 #UTIL: 8163.71 #SUP: 188
DOT 23167 #UTIL: 8142.95 #SUP: 55
22629 22630 #UTIL: 8142.50 #SUP: 538
DOT 46776B #UTIL: 8137.43 #SUP: 80
21787 DOT #UTIL: 8136.46 #SUP: 67
DOT 21877 #UTIL: 8136.40 #SUP: 66
DOT 22979 #UTIL: 8136.29 #SUP: 81
22669 DOT #UTIL: 8135.59 #SUP: 67
22910 #UTIL: 8135.11 #SUP: 820
20727 22423 #UTIL: 8131.55 #SUP: 236
22941 DOT #UTIL: 8100.37 #SUP: 44
DOT 21901 #UTIL: 8098.77 #SUP: 78
22114 22423 #UTIL: 8096.56 #SUP: 151
22423 23173 #UTIL: 8084.50 #SUP: 226
20723 22355 #UTIL: 8078.92 #SUP: 415
DOT 20828 #UTIL: 8074.47 #SUP: 64
22169 DOT #UTIL: 8068.57 #SUP: 82
DOT 22124 #UTIL: 8056.24 #SUP: 62
DOT 20978 #UTIL: 8055.79 #SUP: 82
DOT 84536B #UTIL: 8055.56 #SUP: 81
35961 DOT #UTIL: 8049.05 #SUP: 90
22960 22423 #UTIL: 8048.23 #SUP: 285
85099F #UTIL: 8043.87 #SUP: 812
DOT 23275 #UTIL: 8043.16 #SUP: 63
22149 DOT #UTIL: 8032.63 #SUP: 82
DOT 23173 #UTIL: 8032.03 #SUP: 62
DOT 23371 #UTIL: 8026.86 #SUP: 49
22383 47566 #UTIL: 8016.20 #SUP: 284
22544 DOT #UTIL: 8014.62 #SUP: 56
DOT 82494l #UTIL: 8012.85 #SUP: 53
22364 DOT #UTIL: 8007.37 #SUP: 72
20723 47566 #UTIL: 7999.72 #SUP: 220
DOT 21703 #UTIL: 7995.93 #SUP: 57
23174 23173 #UTIL: 7992.82 #SUP: 233
DOT 20986 #UTIL: 7991.44 #SUP: 56
85017B DOT #UTIL: 7989.83 #SUP: 84
DOT 51014C #UTIL: 7987.86 #SUP: 74
21718 DOT #UTIL: 7985.40 #SUP: 87
DOT 22377 #UTIL: 7970.28 #SUP: 80
DOT 23370 #UTIL: 7967.26 #SUP: 43
22162 DOT #UTIL: 7962.71 #SUP: 63
22114 #UTIL: 7961.70 #SUP: 643
22150 DOT #UTIL: 7960.87 #SUP: 54
23199 #UTIL: 7942.50 #SUP: 978
DOT 15056n #UTIL: 7940.06 #SUP: 84
DOT 22599 #UTIL: 7937.97 #SUP: 58
DOT 23526 #UTIL: 7933.00 #SUP: 50
DOT 21313 #UTIL: 7928.87 #SUP: 86
22464 DOT #UTIL: 7928.84 #SUP: 75
DOT 23350 #UTIL: 7924.10 #SUP: 55
DOT 23188 #UTIL: 7917.03 #SUP: 56
DOT 23368 #UTIL: 7904.50 #SUP: 53
DOT 23013 #UTIL: 7895.35 #SUP: 43
DOT 22821 #UTIL: 7884.52 #SUP: 71
22294 DOT #UTIL: 7861.83 #SUP: 52
20727 47566 #UTIL: 7861.57 #SUP: 251
85099B 20713 #UTIL: 7860.01 #SUP: 391
DOT 21220 #UTIL: 7845.38 #SUP: 53
DOT 84997a #UTIL: 7843.43 #SUP: 65
DOT 21899 #UTIL: 7841.23 #SUP: 66
85099B 20712 #UTIL: 7841.08 #SUP: 535
22622 DOT #UTIL: 7828.13 #SUP: 33
DOT 23014 #UTIL: 7823.46 #SUP: 50
DOT 23168 #UTIL: 7815.84 #SUP: 81
85123A 22469 #UTIL: 7813.64 #SUP: 376
22197 23084 #UTIL: 7813.15 #SUP: 193
22086 23344 #UTIL: 7812.90 #SUP: 259
22112 #UTIL: 7805.87 #SUP: 858
DOT 23434 #UTIL: 7805.62 #SUP: 64
DOT 22329 #UTIL: 7803.37 #SUP: 86
DOT 23221 #UTIL: 7792.04 #SUP: 46
DOT 23205 #UTIL: 7786.51 #SUP: 71
21126 DOT #UTIL: 7786.49 #SUP: 61
21213 DOT #UTIL: 7782.82 #SUP: 99
22588 DOT #UTIL: 7781.96 #SUP: 46
22568 DOT #UTIL: 7778.25 #SUP: 57
DOT 46776F #UTIL: 7769.70 #SUP: 81
21890 DOT #UTIL: 7764.69 #SUP: 62
22728 22423 #UTIL: 7762.81 #SUP: 223
DOT 22753 #UTIL: 7761.75 #SUP: 53
22720 23243 #UTIL: 7759.35 #SUP: 271
23245 #UTIL: 7749.03 #SUP: 873
DOT 84913A #UTIL: 7737.51 #SUP: 114
21931 #UTIL: 7726.36 #SUP: 1184
22327 DOT #UTIL: 7720.30 #SUP: 50
85123A 22470 #UTIL: 7715.86 #SUP: 342
22748 DOT #UTIL: 7714.01 #SUP: 68
22699 22698 #UTIL: 7700.42 #SUP: 598
22758 DOT #UTIL: 7696.66 #SUP: 56
23355 #UTIL: 7690.73 #SUP: 782
DOT 23366 #UTIL: 7684.47 #SUP: 52
DOT 23000 #UTIL: 7682.31 #SUP: 68
DOT 22686 #UTIL: 7679.03 #SUP: 85
22809 DOT #UTIL: 7673.40 #SUP: 41
22661 DOT #UTIL: 7673.06 #SUP: 73
DOT 85053 #UTIL: 7670.01 #SUP: 86
22326 22423 #UTIL: 7635.37 #SUP: 178
22111 DOT #UTIL: 7628.59 #SUP: 62
DOT 84970l #UTIL: 7621.03 #SUP: 50
DOT 23228 #UTIL: 7615.96 #SUP: 57
79321 47566 #UTIL: 7610.83 #SUP: 150
DOT 22431 #UTIL: 7591.65 #SUP: 58
20726 22423 #UTIL: 7583.37 #SUP: 193
22355 22356 #UTIL: 7581.56 #SUP: 410
22605 DOT #UTIL: 7578.95 #SUP: 60
22728 22727 #UTIL: 7575.38 #SUP: 470
23202 23203 #UTIL: 7562.24 #SUP: 516
22469 #UTIL: 7561.75 #SUP: 1201
22314 DOT #UTIL: 7556.01 #SUP: 47
20725 85099B #UTIL: 7555.90 #SUP: 579
DOT 84598 #UTIL: 7555.39 #SUP: 94
22077 22423 #UTIL: 7549.20 #SUP: 242
22727 47566 #UTIL: 7540.89 #SUP: 226
82484 22189 #UTIL: 7538.83 #SUP: 73
DOT 22280 #UTIL: 7528.57 #SUP: 68
22466 DOT #UTIL: 7527.02 #SUP: 53
21894 DOT #UTIL: 7512.69 #SUP: 62
DOT 35964 #UTIL: 7511.15 #SUP: 62
DOT 22199 #UTIL: 7502.14 #SUP: 68
21115 DOT #UTIL: 7498.63 #SUP: 34
22810 DOT #UTIL: 7489.64 #SUP: 38
DOT 23355 #UTIL: 7488.66 #SUP: 47
22743 DOT #UTIL: 7466.93 #SUP: 63
DOT 23012 #UTIL: 7464.39 #SUP: 45
22423 22666 #UTIL: 7464.25 #SUP: 296
22726 22086 #UTIL: 7458.34 #SUP: 185
DOT 21700 #UTIL: 7436.25 #SUP: 111
22834 DOT #UTIL: 7432.53 #SUP: 58
35095A DOT #UTIL: 7424.68 #SUP: 66
21931 22411 #UTIL: 7404.82 #SUP: 524
22356 47566 #UTIL: 7392.31 #SUP: 217
DOT 85087 #UTIL: 7381.99 #SUP: 118
79321 22423 #UTIL: 7379.74 #SUP: 154
85099B 22385 #UTIL: 7374.85 #SUP: 429
DOT 23229 #UTIL: 7374.15 #SUP: 36
22154 DOT #UTIL: 7371.86 #SUP: 50
21108 DOT #UTIL: 7371.68 #SUP: 67
47591D DOT #UTIL: 7370.42 #SUP: 44
DOT 22132 #UTIL: 7337.09 #SUP: 72
DOT 22474 #UTIL: 7330.81 #SUP: 49
22699 23173 #UTIL: 7327.49 #SUP: 237
84029E 22423 #UTIL: 7321.63 #SUP: 126
DOT 22982 #UTIL: 7321.10 #SUP: 68
22560 DOT #UTIL: 7318.60 #SUP: 52
22386 21931 #UTIL: 7310.02 #SUP: 515
21967 DOT #UTIL: 7293.46 #SUP: 57
DOT 21408 #UTIL: 7290.10 #SUP: 55
21479 22423 #UTIL: 7250.58 #SUP: 132
DOT 35646 #UTIL: 7250.07 #SUP: 52
84879 22423 #UTIL: 7248.17 #SUP: 270
22727 #UTIL: 7242.65 #SUP: 1051
84347 22423 #UTIL: 7242.62 #SUP: 116
22697 22698 #UTIL: 7236.64 #SUP: 632
DOT 20682 #UTIL: 7216.84 #SUP: 54
DOT 22420 #UTIL: 7214.17 #SUP: 54
20719 20724 #UTIL: 7212.23 #SUP: 505
22851 DOT #UTIL: 7208.24 #SUP: 69
DOT 22676 #UTIL: 7206.93 #SUP: 63
22441 DOT #UTIL: 7200.05 #SUP: 50
22722 22720 #UTIL: 7186.18 #SUP: 410
22355 #UTIL: 7174.74 #SUP: 882
22186 DOT #UTIL: 7173.06 #SUP: 35
21155 47566 #UTIL: 7165.06 #SUP: 151
22947 DOT #UTIL: 7164.51 #SUP: 37
DOT 21191 #UTIL: 7157.20 #SUP: 45
22716 DOT #UTIL: 7156.31 #SUP: 74
70007 DOT #UTIL: 7153.42 #SUP: 52
DOT 21508 #UTIL: 7142.76 #SUP: 71
22699 #UTIL: 7134.87 #SUP: 1065
22382 47566 #UTIL: 7126.89 #SUP: 226
23201 23199 #UTIL: 7121.16 #SUP: 391
DOT 22994 #UTIL: 7118.55 #SUP: 58
22476 DOT #UTIL: 7117.96 #SUP: 52
22948 DOT #UTIL: 7110.38 #SUP: 45
DOT 22672 #UTIL: 7110.22 #SUP: 61
85123A 22423 #UTIL: 7110.00 #SUP: 350
85099B 23201 #UTIL: 7100.46 #SUP: 414
DOT 22123 #UTIL: 7099.68 #SUP: 54
DOT 22944 #UTIL: 7099.03 #SUP: 54
DOT 21383 #UTIL: 7094.65 #SUP: 90
22411 #UTIL: 7081.83 #SUP: 1175
85014B DOT #UTIL: 7075.15 #SUP: 51
DOT 21906 #UTIL: 7067.14 #SUP: 77
23201 23203 #UTIL: 7056.57 #SUP: 370
DOT 22893 #UTIL: 7056.10 #SUP: 77
22800 DOT #UTIL: 7045.90 #SUP: 66
21065 DOT #UTIL: 7044.35 #SUP: 49
22470 #UTIL: 7043.63 #SUP: 925
21755 DOT #UTIL: 7039.31 #SUP: 73
22565 DOT #UTIL: 7028.20 #SUP: 49
DOT 22366 #UTIL: 7027.21 #SUP: 63
DOT 22992 #UTIL: 7024.14 #SUP: 52
22835 22423 #UTIL: 7020.70 #SUP: 175
85231B DOT #UTIL: 7020.33 #SUP: 46
DOT 22725 #UTIL: 7014.50 #SUP: 56
DOT 85170D #UTIL: 7004.17 #SUP: 58
84030E DOT #UTIL: 6995.60 #SUP: 61
DOT 22133 #UTIL: 6994.43 #SUP: 75
DOT 21875 #UTIL: 6990.11 #SUP: 43
DOT 23174 #UTIL: 6969.09 #SUP: 53
22384 47566 #UTIL: 6967.41 #SUP: 209
22112 47566 #UTIL: 6965.49 #SUP: 145
22153 DOT #UTIL: 6964.19 #SUP: 42
DOT 47480 #UTIL: 6947.11 #SUP: 41
85099C #UTIL: 6944.50 #SUP: 933
22801 DOT #UTIL: 6934.44 #SUP: 61
22189 21623 #UTIL: 6920.21 #SUP: 20
DOT 22211 #UTIL: 6918.51 #SUP: 68
21179 DOT #UTIL: 6917.26 #SUP: 99
23175 23173 #UTIL: 6915.70 #SUP: 226
21524 DOT #UTIL: 6913.19 #SUP: 60
22727 22086 #UTIL: 6910.61 #SUP: 151
20866 DOT #UTIL: 6905.33 #SUP: 54
DOT 22079 #UTIL: 6904.91 #SUP: 52
84991 22423 #UTIL: 6898.40 #SUP: 217
22086 22111 #UTIL: 6891.90 #SUP: 156
22309 DOT #UTIL: 6888.62 #SUP: 60
21929 22423 #UTIL: 6885.36 #SUP: 181
22112 22355 #UTIL: 6882.90 #SUP: 152
21915 #UTIL: 6881.69 #SUP: 661
85123A 21108 #UTIL: 6876.25 #SUP: 75
DOT 23175 #UTIL: 6874.47 #SUP: 55
22662 DOT #UTIL: 6860.71 #SUP: 79
DOT 21064 #UTIL: 6858.08 #SUP: 46
22457 #UTIL: 6854.43 #SUP: 1249
21833 DOT #UTIL: 6837.06 #SUP: 44
22961 22423 #UTIL: 6836.51 #SUP: 295
22972 DOT #UTIL: 6835.18 #SUP: 46
22222 DOT #UTIL: 6832.59 #SUP: 72
21071 DOT #UTIL: 6831.43 #SUP: 70
DOT 22598 #UTIL: 6829.12 #SUP: 46
DOT 23005 #UTIL: 6820.23 #SUP: 58
DOT 23570 #UTIL: 6819.74 #SUP: 40
DOT 22342 #UTIL: 6818.90 #SUP: 76
DOT 21770 #UTIL: 6818.77 #SUP: 46
DOT 23294 #UTIL: 6812.37 #SUP: 60
22973 DOT #UTIL: 6808.78 #SUP: 35
22417 DOT #UTIL: 6804.42 #SUP: 62
21259 DOT #UTIL: 6803.77 #SUP: 48
DOT 20655 #UTIL: 6803.01 #SUP: 67
DOT 23435 #UTIL: 6802.23 #SUP: 55
22631 DOT #UTIL: 6800.47 #SUP: 62
DOT 21288 #UTIL: 6794.59 #SUP: 69
DOT 23571 #UTIL: 6788.53 #SUP: 36
DOT 22129 #UTIL: 6783.99 #SUP: 64
23201 #UTIL: 6774.02 #SUP: 906
22631 22423 #UTIL: 6764.40 #SUP: 154
DOT 85179A #UTIL: 6764.23 #SUP: 43
DOT 23313 #UTIL: 6761.35 #SUP: 42
21544 DOT #UTIL: 6759.32 #SUP: 60
DOT 21078 #UTIL: 6758.06 #SUP: 96
22086 23301 #UTIL: 6755.71 #SUP: 181
DOT 22108 #UTIL: 6753.71 #SUP: 46
DOT 22250 #UTIL: 6743.76 #SUP: 88
22589 DOT #UTIL: 6742.05 #SUP: 32
22784 DOT #UTIL: 6726.43 #SUP: 43
85123A 21175 #UTIL: 6706.35 #SUP: 220
DOT 23367 #UTIL: 6706.15 #SUP: 48
DOT 21222 #UTIL: 6698.77 #SUP: 44
DOT 22246 #UTIL: 6695.56 #SUP: 57
DOT 90114 #UTIL: 6692.68 #SUP: 77
21232 22423 #UTIL: 6692.26 #SUP: 231
22666 #UTIL: 6689.70 #SUP: 1111
22726 #UTIL: 6684.72 #SUP: 980
DOT 23397 #UTIL: 6679.94 #SUP: 37
DOT 22671 #UTIL: 6676.07 #SUP: 45
21154 47566 #UTIL: 6671.86 #SUP: 161
DOT 20674 #UTIL: 6670.42 #SUP: 54
DOT 20619 #UTIL: 6668.14 #SUP: 81
22386 23199 #UTIL: 6666.62 #SUP: 365
20685 #UTIL: 6663.47 #SUP: 696
20725 22383 #UTIL: 6657.67 #SUP: 655
DOT 22089 #UTIL: 6651.96 #SUP: 80
23173 #UTIL: 6651.53 #SUP: 416
20726 47566 #UTIL: 6643.49 #SUP: 180
21471 DOT #UTIL: 6642.88 #SUP: 70
22627 DOT #UTIL: 6638.36 #SUP: 49
22547 DOT #UTIL: 6627.54 #SUP: 55
47566 23206 #UTIL: 6622.62 #SUP: 245
22728 22726 #UTIL: 6622.00 #SUP: 418
21484 DOT #UTIL: 6621.36 #SUP: 49
23173 23170 #UTIL: 6620.85 #SUP: 199
22714 DOT #UTIL: 6613.03 #SUP: 69
DOT 22116 #UTIL: 6607.34 #SUP: 63
DOT 85039C #UTIL: 6600.83 #SUP: 59
21213 22423 #UTIL: 6593.94 #SUP: 161
DOT 23292 #UTIL: 6590.90 #SUP: 58
DOT 84659A #UTIL: 6587.48 #SUP: 68
DOT 23377 #UTIL: 6579.30 #SUP: 52
82583 47566 #UTIL: 6578.63 #SUP: 179
84347 #UTIL: 6565.10 #SUP: 449
22539 DOT #UTIL: 6564.28 #SUP: 51
21625 DOT #UTIL: 6562.61 #SUP: 57
21715 DOT #UTIL: 6562.07 #SUP: 92
22386 85099C #UTIL: 6557.16 #SUP: 414
DOT 23165 #UTIL: 6552.25 #SUP: 59
22835 22112 #UTIL: 6544.31 #SUP: 392
22423 23174 #UTIL: 6533.36 #SUP: 178
22197 22423 #UTIL: 6532.69 #SUP: 266
DOT 22677 #UTIL: 6519.81 #SUP: 75
DOT 22337 #UTIL: 6519.77 #SUP: 51
DOT 16236 #UTIL: 6519.24 #SUP: 61
48187 22423 #UTIL: 6508.46 #SUP: 133
DOT 23177 #UTIL: 6503.67 #SUP: 52
21955 DOT #UTIL: 6501.26 #SUP: 34
22974 DOT #UTIL: 6497.25 #SUP: 49
DOT 21812 #UTIL: 6481.20 #SUP: 58
DOT 20615 #UTIL: 6475.02 #SUP: 62
DOT 22746 #UTIL: 6473.47 #SUP: 51
22328 22423 #UTIL: 6467.82 #SUP: 136
DOT 22596 #UTIL: 6464.34 #SUP: 36
DOT 23247 #UTIL: 6454.04 #SUP: 41
22114 21479 #UTIL: 6453.12 #SUP: 145
DOT 23306 #UTIL: 6445.57 #SUP: 68
22321 DOT #UTIL: 6442.60 #SUP: 73
84029G 22423 #UTIL: 6438.74 #SUP: 119
22086 23313 #UTIL: 6435.01 #SUP: 150
22182 DOT #UTIL: 6434.32 #SUP: 86
DOT 22693 #UTIL: 6433.92 #SUP: 60
22095 DOT #UTIL: 6432.69 #SUP: 41
22630 22423 #UTIL: 6429.32 #SUP: 191
21484 22423 #UTIL: 6427.39 #SUP: 142
22189 #UTIL: 6426.22 #SUP: 524
85123A 47566 #UTIL: 6425.60 #SUP: 390
DOT 22617 #UTIL: 6424.98 #SUP: 44
DOT 21219 #UTIL: 6423.99 #SUP: 49
22960 22961 #UTIL: 6423.73 #SUP: 472
21658 DOT #UTIL: 6421.56 #SUP: 83
22423 23170 #UTIL: 6420.02 #SUP: 206
22471 DOT #UTIL: 6419.84 #SUP: 41
DOT 22991 #UTIL: 6415.56 #SUP: 40
22975 DOT #UTIL: 6415.05 #SUP: 44
21212 22355 #UTIL: 6414.16 #SUP: 273
22086 21915 #UTIL: 6413.82 #SUP: 113
DOT 22572 #UTIL: 6413.67 #SUP: 49
15056N DOT #UTIL: 6412.31 #SUP: 78
DOT 47566b #UTIL: 6411.74 #SUP: 102
85099B 23202 #UTIL: 6405.74 #SUP: 425
22086 23355 #UTIL: 6402.98 #SUP: 170
20725 20728 #UTIL: 6398.44 #SUP: 555
22659 22423 #UTIL: 6394.72 #SUP: 137
DOT 84559A #UTIL: 6393.01 #SUP: 49
23203 23209 #UTIL: 6388.82 #SUP: 504
DOT 22903 #UTIL: 6378.81 #SUP: 35
21481 22423 #UTIL: 6372.50 #SUP: 151
22666 47566 #UTIL: 6366.24 #SUP: 236
DOT 82001s #UTIL: 6364.08 #SUP: 27
22726 47566 #UTIL: 6355.45 #SUP: 211
21705 DOT #UTIL: 6352.63 #SUP: 38
DOT 23286 #UTIL: 6351.60 #SUP: 52
22386 22411 #UTIL: 6341.77 #SUP: 468
22273 DOT #UTIL: 6338.94 #SUP: 39
22906 DOT #UTIL: 6337.95 #SUP: 63
20725 20727 #UTIL: 6332.79 #SUP: 641
84945 DOT #UTIL: 6328.96 #SUP: 41
23243 #UTIL: 6328.69 #SUP: 470
DOT 15039 #UTIL: 6324.35 #SUP: 75
21744 DOT #UTIL: 6322.87 #SUP: 51
22637 DOT #UTIL: 6320.79 #SUP: 49
84946 #UTIL: 6318.78 #SUP: 905
22632 DOT #UTIL: 6312.22 #SUP: 30
DOT 11001 #UTIL: 6310.20 #SUP: 50
22386 20713 #UTIL: 6308.27 #SUP: 280
DOT 21189 #UTIL: 6300.72 #SUP: 41
84050 DOT #UTIL: 6298.36 #SUP: 58
DOT 23566 #UTIL: 6295.81 #SUP: 36
DOT 20970 #UTIL: 6295.33 #SUP: 33
22114 22835 #UTIL: 6294.97 #SUP: 264
21041 DOT #UTIL: 6289.80 #SUP: 71
DOT 35953 #UTIL: 6288.52 #SUP: 46
DOT 79066K #UTIL: 6287.59 #SUP: 43
22086 22865 #UTIL: 6286.64 #SUP: 194
22910 22423 #UTIL: 6285.75 #SUP: 158
DOT 22158 #UTIL: 6278.53 #SUP: 43
DOT 51014L #UTIL: 6260.07 #SUP: 53
DOT 23236 #UTIL: 6259.78 #SUP: 46
DOT 23166 #UTIL: 6256.25 #SUP: 50
22629 #UTIL: 6256.19 #SUP: 900
21822 DOT #UTIL: 6254.05 #SUP: 38
48138 #UTIL: 6248.83 #SUP: 616
22961 #UTIL: 6248.17 #SUP: 1162
DOT 22439 #UTIL: 6247.57 #SUP: 41
DOT 23399 #UTIL: 6245.50 #SUP: 49
21181 #UTIL: 6243.89 #SUP: 845
22086 22734 #UTIL: 6239.29 #SUP: 170
23203 23084 #UTIL: 6238.03 #SUP: 169
DOT 23365 #UTIL: 6237.40 #SUP: 39
85099B 22423 #UTIL: 6236.14 #SUP: 285
22094 DOT #UTIL: 6227.33 #SUP: 55
22960 22720 #UTIL: 6222.47 #SUP: 380
20723 20724 #UTIL: 6220.90 #SUP: 486
22086 22909 #UTIL: 6216.20 #SUP: 254
DOT 23283 #UTIL: 6214.19 #SUP: 24
21980 DOT #UTIL: 6203.15 #SUP: 49
85099B 47566 #UTIL: 6189.51 #SUP: 328
22138 #UTIL: 6182.75 #SUP: 934
DOT 23112 #UTIL: 6181.01 #SUP: 58
DOT 23100 #UTIL: 6172.42 #SUP: 40
DOT 37500 #UTIL: 6171.22 #SUP: 43
84971S DOT #UTIL: 6168.07 #SUP: 62
21986 DOT #UTIL: 6161.08 #SUP: 40
DOT 21878 #UTIL: 6151.27 #SUP: 72
DOT 48111 #UTIL: 6150.48 #SUP: 59
DOT 22260 #UTIL: 6150.12 #SUP: 58
DOT 23372 #UTIL: 6147.85 #SUP: 46
22730 DOT #UTIL: 6140.28 #SUP: 54
22423 23298 #UTIL: 6136.71 #SUP: 194
47563A DOT #UTIL: 6135.32 #SUP: 60
21137 22041 #UTIL: 6134.19 #SUP: 126
22326 #UTIL: 6129.85 #SUP: 732
DOT 23220 #UTIL: 6127.01 #SUP: 33
22386 22385 #UTIL: 6120.12 #SUP: 339
DOT 22591 #UTIL: 6116.98 #SUP: 33
22147 DOT #UTIL: 6113.63 #SUP: 44
DOT 23211 #UTIL: 6110.88 #SUP: 43
20727 22355 #UTIL: 6105.63 #SUP: 305
22193 DOT #UTIL: 6101.84 #SUP: 45
DOT 84596L #UTIL: 6101.24 #SUP: 91
79321 22355 #UTIL: 6099.01 #SUP: 158
22945 DOT #UTIL: 6097.00 #SUP: 39
22274 DOT #UTIL: 6093.72 #SUP: 36
DOT 20985 #UTIL: 6092.38 #SUP: 45
20728 22355 #UTIL: 6088.65 #SUP: 272
21731 #UTIL: 6087.79 #SUP: 849
47559B DOT #UTIL: 6085.35 #SUP: 51
22838 DOT #UTIL: 6085.02 #SUP: 31
21175 #UTIL: 6084.00 #SUP: 809
DOT 21026 #UTIL: 6083.96 #SUP: 48
22960 22666 #UTIL: 6080.85 #SUP: 335
DOT 85203 #UTIL: 6071.25 #SUP: 77
22493 DOT #UTIL: 6070.11 #SUP: 36
22111 #UTIL: 6069.91 #SUP: 771
22086 23203 #UTIL: 6065.20 #SUP: 164
22086 22867 #UTIL: 6064.47 #SUP: 170
DOT 22070 #UTIL: 6062.81 #SUP: 38
DOT 22324 #UTIL: 6053.43 #SUP: 51
84997C 84997D #UTIL: 6045.24 #SUP: 243
DOT 82616C #UTIL: 6035.27 #SUP: 40
22386 21928 #UTIL: 6033.97 #SUP: 382
84879 DOT #UTIL: 6029.64 #SUP: 68
22917 DOT #UTIL: 6028.44 #SUP: 48
DOT 23564 #UTIL: 6025.77 #SUP: 32
48187 #UTIL: 6019.50 #SUP: 600
90200D DOT #UTIL: 6008.27 #SUP: 53
21621 #UTIL: 6004.90 #SUP: 475
22379 85099B #UTIL: 6002.39 #SUP: 415
22665 DOT #UTIL: 6001.66 #SUP: 69
DOT 23404 #UTIL: 5999.57 #SUP: 33
22910 23084 #UTIL: 5997.92 #SUP: 146
22570 DOT #UTIL: 5996.91 #SUP: 60
22413 DOT #UTIL: 5991.30 #SUP: 58
20725 22355 #UTIL: 5987.54 #SUP: 345
DOT 23318 #UTIL: 5986.50 #SUP: 42
21809 DOT #UTIL: 5983.62 #SUP: 37
20685 22423 #UTIL: 5983.56 #SUP: 128
22554 22423 #UTIL: 5983.28 #SUP: 165
DOT 85132C #UTIL: 5982.67 #SUP: 85
DOT 23501 #UTIL: 5981.90 #SUP: 24
20677 47566 #UTIL: 5976.56 #SUP: 112
21983 DOT #UTIL: 5975.59 #SUP: 39
21913 DOT #UTIL: 5975.33 #SUP: 57
21123 DOT #UTIL: 5972.84 #SUP: 59
DOT 23322 #UTIL: 5971.67 #SUP: 51
21866 DOT #UTIL: 5951.64 #SUP: 69
